,code_bss,bss_id,date_mesure,niveau_nappe_eau,mode_obtention,nom_producteur
3463,10906X0039/C2-1,BSS002MNYD,2011-05-27,104.31,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3464,10906X0039/C2-1,BSS002MNYD,2011-05-28,104.32,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3465,10906X0039/C2-1,BSS002MNYD,2011-05-29,104.32,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3466,10906X0039/C2-1,BSS002MNYD,2011-05-30,104.31,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3467,10906X0039/C2-1,BSS002MNYD,2011-05-31,104.31,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3468,10906X0039/C2-1,BSS002MNYD,2011-06-01,104.3,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3469,10906X0039/C2-1,BSS002MNYD,2011-06-02,104.28,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3470,10906X0039/C2-1,BSS002MNYD,2011-06-03,104.29,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3471,10906X0039/C2-1,BSS002MNYD,2011-06-04,104.29,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3472,10906X0039/C2-1,BSS002MNYD,2011-06-05,104.29,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3473,10906X0039/C2-1,BSS002MNYD,2011-06-06,104.26,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3474,10906X0039/C2-1,BSS002MNYD,2011-06-07,104.23,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3475,10906X0039/C2-1,BSS002MNYD,2011-06-08,104.21,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3476,10906X0039/C2-1,BSS002MNYD,2011-06-09,104.2,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3477,10906X0039/C2-1,BSS002MNYD,2011-06-10,104.21,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3478,10906X0039/C2-1,BSS002MNYD,2011-06-11,104.24,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3479,10906X0039/C2-1,BSS002MNYD,2011-06-12,104.23,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3480,10906X0039/C2-1,BSS002MNYD,2011-06-13,104.22,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3481,10906X0039/C2-1,BSS002MNYD,2011-06-14,104.21,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3482,10906X0039/C2-1,BSS002MNYD,2011-06-15,104.23,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3483,10906X0039/C2-1,BSS002MNYD,2011-06-16,104.23,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3484,10906X0039/C2-1,BSS002MNYD,2011-06-17,104.26,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3485,10906X0039/C2-1,BSS002MNYD,2011-06-18,104.26,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3486,10906X0039/C2-1,BSS002MNYD,2011-06-19,104.23,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3487,10906X0039/C2-1,BSS002MNYD,2011-06-20,104.22,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3488,10906X0039/C2-1,BSS002MNYD,2011-06-21,104.22,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3489,10906X0039/C2-1,BSS002MNYD,2011-06-22,104.21,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3490,10906X0039/C2-1,BSS002MNYD,2011-06-23,104.25,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3491,10906X0039/C2-1,BSS002MNYD,2011-06-24,104.25,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3492,10906X0039/C2-1,BSS002MNYD,2011-06-25,104.27,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3493,10906X0039/C2-1,BSS002MNYD,2011-06-26,104.22,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3494,10906X0039/C2-1,BSS002MNYD,2011-06-27,104.21,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3495,10906X0039/C2-1,BSS002MNYD,2011-07-26,104.11,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3496,10906X0039/C2-1,BSS002MNYD,2011-07-27,104.19,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3497,10906X0039/C2-1,BSS002MNYD,2011-07-28,104.21,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3498,10906X0039/C2-1,BSS002MNYD,2011-07-29,104.15,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3499,10906X0039/C2-1,BSS002MNYD,2011-07-30,104.12,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3500,10906X0039/C2-1,BSS002MNYD,2011-07-31,104.09,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3501,10906X0039/C2-1,BSS002MNYD,2011-08-01,104.12,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3502,10906X0039/C2-1,BSS002MNYD,2011-08-02,104.13,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3503,10906X0039/C2-1,BSS002MNYD,2011-08-03,104.13,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3504,10906X0039/C2-1,BSS002MNYD,2011-08-04,104.13,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3505,10906X0039/C2-1,BSS002MNYD,2011-08-05,104.12,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3506,10906X0039/C2-1,BSS002MNYD,2011-08-06,104.11,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3507,10906X0039/C2-1,BSS002MNYD,2011-08-07,104.16,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3508,10906X0039/C2-1,BSS002MNYD,2011-08-08,104.18,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3509,10906X0039/C2-1,BSS002MNYD,2011-08-09,104.18,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3510,10906X0039/C2-1,BSS002MNYD,2011-08-10,104.13,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3511,10906X0039/C2-1,BSS002MNYD,2011-08-11,104.12,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3512,10906X0039/C2-1,BSS002MNYD,2011-08-12,104.09,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3513,10906X0039/C2-1,BSS002MNYD,2011-08-13,104.09,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3514,10906X0039/C2-1,BSS002MNYD,2011-08-14,104.07,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3515,10906X0039/C2-1,BSS002MNYD,2011-08-15,104.06,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3516,10906X0039/C2-1,BSS002MNYD,2011-08-16,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3517,10906X0039/C2-1,BSS002MNYD,2011-08-17,104.03,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3518,10906X0039/C2-1,BSS002MNYD,2011-08-18,104.05,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3519,10906X0039/C2-1,BSS002MNYD,2011-08-19,104.05,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3520,10906X0039/C2-1,BSS002MNYD,2011-08-20,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3521,10906X0039/C2-1,BSS002MNYD,2011-08-21,104.02,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3522,10906X0039/C2-1,BSS002MNYD,2011-08-22,104.0,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3523,10906X0039/C2-1,BSS002MNYD,2011-08-23,104.02,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3524,10906X0039/C2-1,BSS002MNYD,2011-08-24,104.03,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3525,10906X0039/C2-1,BSS002MNYD,2011-08-25,104.05,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3526,10906X0039/C2-1,BSS002MNYD,2011-08-26,104.06,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3527,10906X0039/C2-1,BSS002MNYD,2011-08-27,104.06,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3528,10906X0039/C2-1,BSS002MNYD,2011-08-28,104.06,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3529,10906X0039/C2-1,BSS002MNYD,2011-08-29,104.05,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3530,10906X0039/C2-1,BSS002MNYD,2011-08-30,104.05,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3531,10906X0039/C2-1,BSS002MNYD,2011-08-31,104.05,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3532,10906X0039/C2-1,BSS002MNYD,2011-09-01,104.09,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3533,10906X0039/C2-1,BSS002MNYD,2011-09-02,104.11,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3534,10906X0039/C2-1,BSS002MNYD,2011-09-03,104.07,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3535,10906X0039/C2-1,BSS002MNYD,2011-09-04,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3536,10906X0039/C2-1,BSS002MNYD,2011-09-05,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3537,10906X0039/C2-1,BSS002MNYD,2011-09-06,104.03,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3538,10906X0039/C2-1,BSS002MNYD,2011-09-07,104.02,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3539,10906X0039/C2-1,BSS002MNYD,2011-09-08,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3540,10906X0039/C2-1,BSS002MNYD,2011-09-09,104.03,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3541,10906X0039/C2-1,BSS002MNYD,2011-09-10,103.99,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3542,10906X0039/C2-1,BSS002MNYD,2011-09-11,103.99,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3543,10906X0039/C2-1,BSS002MNYD,2011-09-12,104.02,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3544,10906X0039/C2-1,BSS002MNYD,2011-09-13,103.99,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3545,10906X0039/C2-1,BSS002MNYD,2011-09-14,103.99,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3546,10906X0039/C2-1,BSS002MNYD,2011-09-15,103.98,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3547,10906X0039/C2-1,BSS002MNYD,2011-09-16,103.98,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3548,10906X0039/C2-1,BSS002MNYD,2011-09-17,103.97,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3549,10906X0039/C2-1,BSS002MNYD,2011-09-18,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3550,10906X0039/C2-1,BSS002MNYD,2011-09-19,103.96,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3551,10906X0039/C2-1,BSS002MNYD,2011-09-20,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3552,10906X0039/C2-1,BSS002MNYD,2011-09-21,103.94,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3553,10906X0039/C2-1,BSS002MNYD,2011-09-22,103.92,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3554,10906X0039/C2-1,BSS002MNYD,2011-09-23,103.93,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3555,10906X0039/C2-1,BSS002MNYD,2011-09-24,103.92,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3556,10906X0039/C2-1,BSS002MNYD,2011-09-25,103.9,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3557,10906X0039/C2-1,BSS002MNYD,2011-09-26,103.87,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3558,10906X0039/C2-1,BSS002MNYD,2011-09-27,103.89,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3559,10906X0039/C2-1,BSS002MNYD,2011-09-28,103.89,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3560,10906X0039/C2-1,BSS002MNYD,2011-09-29,103.91,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3561,10906X0039/C2-1,BSS002MNYD,2011-09-30,103.9,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3562,10906X0039/C2-1,BSS002MNYD,2011-10-01,103.85,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3563,10906X0039/C2-1,BSS002MNYD,2011-10-02,103.82,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3564,10906X0039/C2-1,BSS002MNYD,2011-10-03,103.79,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3565,10906X0039/C2-1,BSS002MNYD,2011-10-04,103.74,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3566,10906X0039/C2-1,BSS002MNYD,2011-10-05,103.71,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3567,10906X0039/C2-1,BSS002MNYD,2011-10-06,103.67,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3568,10906X0039/C2-1,BSS002MNYD,2011-10-07,103.65,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3569,10906X0039/C2-1,BSS002MNYD,2011-10-08,103.63,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3570,10906X0039/C2-1,BSS002MNYD,2011-10-09,103.59,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3571,10906X0039/C2-1,BSS002MNYD,2011-10-10,103.56,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3572,10906X0039/C2-1,BSS002MNYD,2011-10-11,103.53,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3573,10906X0039/C2-1,BSS002MNYD,2011-10-12,103.51,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3574,10906X0039/C2-1,BSS002MNYD,2011-10-13,103.49,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3575,10906X0039/C2-1,BSS002MNYD,2011-10-14,103.48,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3576,10906X0039/C2-1,BSS002MNYD,2011-10-15,103.45,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3577,10906X0039/C2-1,BSS002MNYD,2011-10-16,103.42,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3578,10906X0039/C2-1,BSS002MNYD,2011-10-17,103.39,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3579,10906X0039/C2-1,BSS002MNYD,2011-10-18,103.38,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3580,10906X0039/C2-1,BSS002MNYD,2011-10-19,103.37,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3581,10906X0039/C2-1,BSS002MNYD,2011-10-20,103.35,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3582,10906X0039/C2-1,BSS002MNYD,2011-10-21,103.33,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3583,10906X0039/C2-1,BSS002MNYD,2011-10-22,103.33,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3584,10906X0039/C2-1,BSS002MNYD,2011-10-23,103.3,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3585,10906X0039/C2-1,BSS002MNYD,2011-10-24,103.29,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3586,10906X0039/C2-1,BSS002MNYD,2011-10-25,103.29,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3587,10906X0039/C2-1,BSS002MNYD,2011-10-26,103.3,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3588,10906X0039/C2-1,BSS002MNYD,2011-10-27,103.31,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3589,10906X0039/C2-1,BSS002MNYD,2011-10-28,103.27,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3590,10906X0039/C2-1,BSS002MNYD,2011-10-29,103.22,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3591,10906X0039/C2-1,BSS002MNYD,2011-10-30,103.18,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3592,10906X0039/C2-1,BSS002MNYD,2011-10-31,103.13,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3593,10906X0039/C2-1,BSS002MNYD,2011-11-01,103.08,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3594,10906X0039/C2-1,BSS002MNYD,2011-11-02,103.03,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3595,10906X0039/C2-1,BSS002MNYD,2011-11-03,103.0,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3596,10906X0039/C2-1,BSS002MNYD,2011-11-04,102.98,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3597,10906X0039/C2-1,BSS002MNYD,2011-11-05,102.94,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3598,10906X0039/C2-1,BSS002MNYD,2011-11-06,102.89,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3599,10906X0039/C2-1,BSS002MNYD,2011-11-07,102.9,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3600,10906X0039/C2-1,BSS002MNYD,2011-11-08,102.9,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3601,10906X0039/C2-1,BSS002MNYD,2011-11-09,102.87,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3602,10906X0039/C2-1,BSS002MNYD,2011-11-10,102.85,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3603,10906X0039/C2-1,BSS002MNYD,2011-11-11,102.83,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3604,10906X0039/C2-1,BSS002MNYD,2011-11-12,102.83,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3605,10906X0039/C2-1,BSS002MNYD,2011-11-13,102.83,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3606,10906X0039/C2-1,BSS002MNYD,2011-11-14,102.84,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3607,10906X0039/C2-1,BSS002MNYD,2011-11-15,102.87,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3608,10906X0039/C2-1,BSS002MNYD,2011-11-16,102.88,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3609,10906X0039/C2-1,BSS002MNYD,2011-11-17,102.86,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3610,10906X0039/C2-1,BSS002MNYD,2011-11-18,102.82,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3611,10906X0039/C2-1,BSS002MNYD,2011-11-19,102.8,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3612,10906X0039/C2-1,BSS002MNYD,2011-11-20,102.78,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3613,10906X0039/C2-1,BSS002MNYD,2011-11-21,102.77,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3614,10906X0039/C2-1,BSS002MNYD,2011-11-22,102.98,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3615,10906X0039/C2-1,BSS002MNYD,2011-11-23,103.18,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3616,10906X0039/C2-1,BSS002MNYD,2011-11-24,103.25,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3617,10906X0039/C2-1,BSS002MNYD,2011-11-25,103.3,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3618,10906X0039/C2-1,BSS002MNYD,2011-11-26,103.33,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3619,10906X0039/C2-1,BSS002MNYD,2011-11-27,103.35,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3620,10906X0039/C2-1,BSS002MNYD,2011-11-28,103.35,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3621,10906X0039/C2-1,BSS002MNYD,2011-11-29,103.36,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3622,10906X0039/C2-1,BSS002MNYD,2011-11-30,103.37,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3623,10906X0039/C2-1,BSS002MNYD,2011-12-01,103.38,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3624,10906X0039/C2-1,BSS002MNYD,2011-12-02,103.4,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3625,10906X0039/C2-1,BSS002MNYD,2011-12-03,103.41,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3626,10906X0039/C2-1,BSS002MNYD,2011-12-04,103.43,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
3627,10906X0039/C2-1,BSS002MNYD,2011-12-05,103.44,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
